"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT1G45201",1.48698960410483,0.125,0.015,1,"GEP_16 and DEGs","No"
"AT2G30424",0.608731601922837,0.319,0.0305,2,"DEGs","Yes"
"AT2G45050",0.368314810557867,0.2475,0.0365,3,"DEGs","Yes"
"AT5G53210",0.564256487165142,0.3315,0.038,4,"DEGs","Yes"
"AT3G09260",3.32820353539067,0.214,0.039,5,"GEP_16","No"
"AT5G15310",1.10066820965854,0.5315,0.0425,6,"DEGs","Yes"
"AT5G22500",1.37059758610649,0.5295,0.055,7,"DEGs","No"
"AT4G00480",0.722428181087872,0.43,0.055,8,"DEGs","Yes"
"AT3G29030",1.82171012048007,0.635,0.059,9,"DEGs","No"
"AT1G45010",1.36218001727584,0.702,0.062,10,"DEGs","No"
"AT5G46880",0.701952575278404,0.5195,0.063,11,"DEGs","Yes"
"AT5G20270",1.13151808387223,0.6425,0.0635,12,"DEGs","No"
"AT2G15090",2.17494345276387,0.7865,0.0695,13,"DEGs","No"
"AT1G01120",1.20293738008221,0.6285,0.07,14,"DEGs","No"
"AT5G03760",0.418346598588543,0.355,0.076,15,"GEP_16 and DEGs","No"
"AT2G02850",1.95081133074603,0.7075,0.078,16,"DEGs","No"
"AT1G11600",1.94931881070912,0.7365,0.08,17,"DEGs","No"
"AT4G04890",1.30432965938074,0.749,0.0805,18,"DEGs","Yes"
"AT4G21750",1.55363352424144,0.805,0.086,19,"DEGs","Yes"
"AT3G28910",1.4733053430532,0.7215,0.0865,20,"DEGs","Yes"
"AT1G75710",1.18279874066587,0.6725,0.0875,21,"DEGs","Yes"
"AT2G22770",0.498271490778718,0.283,0.098,22,"GEP_2 and DEGs","Yes"
"AT5G04530",1.63860857737562,0.7485,0.103,23,"DEGs","No"
"AT5G36910",3.49811950417972,0.661,0.124,24,"DEGs","No"
"AT1G21460",0.492672340168159,0.269,0.192,25,"GEP_16","No"
"AT3G06070",0.496297087693616,0.461,0.274,26,"GEP_2 and DEGs","No"
"AT5G19250",1.14004014584218,0.461,0.314,27,"GEP_16","No"
"AT5G23860",0.537227338477862,0.679,0.415,28,"GEP_2 and DEGs","No"
