"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT5G03150",0.615060557296076,0.404,0.0135,1,"DEGs","Yes"
"AT3G50870",0.736490788163951,0.363,0.0225,2,"DEGs","Yes"
"AT3G20810",0.251599475721657,0.264,0.042,3,"GEP_24","No"
"AT4G15210",1.4580705468477,0.49,0.052,4,"GEP_24","No"
"AT4G11320",2.60580173727578,0.638,0.055,5,"DEGs","No"
"AT1G26960",0.386147039439555,0.352,0.057,6,"DEGs","Yes"
"AT1G26945",0.482889890346335,0.2385,0.0795,7,"DEGs","Yes"
"AT2G42610",1.89498514015777,0.808,0.108,8,"GEP_24 and DEGs","No"
"AT1G69780",0.728265714343119,0.6175,0.138,9,"DEGs","Yes"
"AT1G31710",0.826025434242103,0.6575,0.1765,10,"DEGs","No"
"AT1G30040",0.678149902999554,0.451,0.207,11,"GEP_24","No"
"AT4G15920",0.749241455162735,0.651,0.2255,12,"DEGs","No"
"AT4G12730",0.78330877946276,0.6625,0.2295,13,"DEGs","No"
"AT1G62480",3.14930686479994,0.9135,0.249,14,"DEGs","No"
"AT2G47930",0.842846241795848,0.715,0.3155,15,"DEGs","No"
"AT2G35880",0.814832800804985,0.7635,0.4065,16,"DEGs","No"
"AT3G20820",0.889475451028284,0.774,0.429,17,"DEGs","No"
"AT2G28790",1.26821105770555,0.8595,0.455,18,"DEGs","No"
"AT1G75240",0.540962101701767,0.698,0.475,19,"GEP_24","Yes"
"AT3G53990",1.08034405330958,0.94,0.5595,20,"DEGs","No"
"AT1G51950",0.500146760318566,0.77,0.591,21,"GEP_24 and DEGs","No"
"AT5G19140",0.755170810552854,0.973,0.804,22,"GEP_24 and DEGs","No"
