"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G29270",0,0.341299883911447,0.201,0.055,0,"AT1G29270"
"AT1G15550",0,0.272251196175138,0.227,0.072,0,"AT1G15550"
"AT5G56100",0,0.499439878855795,0.476,0.17,0,"AT5G56100"
"AT1G76090",0,0.636598240707145,0.547,0.193,0,"AT1G76090"
"AT3G14210",0,1.38512427324076,0.681,0.218,0,"AT3G14210"
"AT1G49510",0,0.461831595984975,0.536,0.22,0,"AT1G49510"
"ATCG00750",0,0.504205066625534,0.602,0.242,0,"ATCG00750"
"AT3G55040",0,0.498218571288136,0.63,0.253,0,"AT3G55040"
"AT5G51545",0,0.629970706103225,0.695,0.259,0,"AT5G51545"
"AT1G20010",0,0.507847175139511,0.593,0.264,0,"AT1G20010"
"ATCG01060",0,0.589729357522317,0.696,0.275,0,"ATCG01060"
"AT5G02710",0,0.828315139099862,0.805,0.287,0,"AT5G02710"
"AT4G30760",0,0.479640091815045,0.639,0.288,0,"AT4G30760"
"AT1G73490",0,0.545047084222883,0.698,0.294,0,"AT1G73490"
"AT2G15910",0,0.493556998687153,0.688,0.298,0,"AT2G15910"
"AT3G01740",0,0.499533221186987,0.706,0.305,0,"AT3G01740"
"ATCG01080",0,0.633578449103388,0.778,0.317,0,"ATCG01080"
"AT5G62720",0,0.50939001193538,0.649,0.32,0,"AT5G62720"
"AT5G15780",0,0.708454302875209,0.637,0.323,0,"AT5G15780"
"AT3G56290",0,0.484542901021196,0.625,0.325,0,"AT3G56290"
"ATCG00730",0,0.552157143453184,0.765,0.326,0,"ATCG00730"
"AT3G48030",0,0.5046581617792,0.727,0.328,0,"AT3G48030"
"AT1G35420",0,0.494162903291466,0.667,0.332,0,"AT1G35420"
"AT5G19190",0,0.670504264383631,0.692,0.332,0,"AT5G19190"
"AT4G18590",0,0.646145281908112,0.779,0.335,0,"AT4G18590"
"ATCG00520",0,0.524931593191003,0.71,0.337,0,"ATCG00520"
"AT5G02790",0,0.446138958574575,0.73,0.34,0,"AT5G02790"
"AT1G52510",0,0.46989267157729,0.694,0.343,0,"AT1G52510"
"AT3G28220",0,0.303697169662828,0.728,0.346,0,"AT3G28220"
"ATCG00650",0,0.893957843383119,0.883,0.349,0,"ATCG00650"
"ATCG00770",0,0.808958590774506,0.864,0.35,0,"ATCG00770"
