"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT3G17580",1.18416900563063,0.354,0.011,1,"GEP_43","No"
"AT1G79180",0.672478519202091,0.2235,0.012,2,"DEGs","Yes"
"AT2G16790",1.03717243458003,0.505,0.019,3,"GEP_43","No"
"AT1G13080",1.46057687122052,0.414,0.026,4,"GEP_43","No"
"AT3G62150",1.08516588901495,0.518,0.028,5,"GEP_43","No"
"AT1G65690",2.72957413940725,0.618,0.029,6,"GEP_43","No"
"AT1G70830",1.38321248906244,0.1415,0.029,7,"DEGs","No"
"AT5G13330",1.41466676263213,0.446,0.032,8,"DEGs","Yes"
"AT1G66480",1.64552708937712,0.73,0.043,9,"GEP_43 and DEGs","No"
"AT1G69580",0.478495678619649,0.312,0.043,10,"DEGs","Yes"
"AT4G15610",1.60170462970976,0.2295,0.0505,11,"DEGs","No"
"AT3G47380",1.79796519687194,0.3795,0.0555,12,"DEGs","No"
"AT3G10960",1.58578929018684,0.596,0.0585,13,"DEGs","No"
"AT1G28390",1.83840131786014,0.822,0.059,14,"GEP_43","No"
"AT1G52565",1.10664601153724,0.4765,0.0625,15,"DEGs","No"
"AT2G02990",1.03022095211721,0.3235,0.0625,16,"DEGs","No"
"AT2G16700",1.63400682854068,0.589,0.0645,17,"DEGs","No"
"AT4G33980",1.51136951297657,0.717,0.065,18,"GEP_43 and DEGs","No"
"AT2G01610",1.84332064345761,0.484,0.068,19,"GEP_43 and DEGs","No"
"AT2G30140",1.0189244519251,0.365,0.069,20,"GEP_43 and DEGs","No"
"AT3G57480",0.333853205351542,0.2755,0.072,21,"DEGs","Yes"
"AT4G28150",1.23198988731497,0.6505,0.0735,22,"DEGs","No"
"AT5G22580",2.23954762056276,0.3985,0.0735,23,"DEGs","No"
"AT3G02800",1.24873225548189,0.567,0.078,24,"DEGs","No"
"AT1G50420",0.432037799357953,0.3265,0.08,25,"DEGs","Yes"
"AT4G34990",1.57218301384585,0.4555,0.1175,26,"DEGs","Yes"
"AT5G48150",1.25631708681031,0.6515,0.1215,27,"DEGs","Yes"
"AT1G21450",1.23179815536085,0.676,0.2265,28,"DEGs","Yes"
"AT4G37790",1.60014970038103,0.729,0.246,29,"DEGs","Yes"
"AT3G04670",1.36585852421534,0.756,0.303,30,"DEGs","Yes"
