"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT5G52600",0.667905261300048,0.3325,0.0095,1,"DEGs","Yes"
"AT3G23290",2.57160982687925,0.859,0.015,2,"GEP_41 and DEGs","No"
"AT3G19200",1.23122991955109,0.428,0.017,3,"GEP_41 and DEGs","No"
"AT2G46590",0.429733118064692,0.185,0.0215,4,"DEGs","Yes"
"AT4G35900",1.16780060533806,0.418,0.024,5,"GEP_41","Yes"
"AT5G57785",1.83881452120127,0.31,0.024,6,"GEP_41","No"
"AT1G11580",1.91903838359824,0.275,0.025,7,"GEP_41","No"
"AT2G31160",1.57713056060216,0.731,0.03,8,"GEP_41 and DEGs","No"
"AT5G54510",3.02288773792427,0.613,0.033,9,"GEP_41 and DEGs","No"
"AT2G32990",0.452880966609803,0.3475,0.034,10,"DEGs","No"
"AT2G36570",0.884593539540629,0.453,0.0445,11,"DEGs","No"
"AT3G54390",0.497122043303977,0.3005,0.0485,12,"DEGs","Yes"
"AT1G16530",2.06788871981441,0.764,0.054,13,"GEP_41 and DEGs","Yes"
"AT5G28490",1.89762677527821,0.819,0.057,14,"GEP_41 and DEGs","No"
"AT5G01840",1.18599901716842,0.466,0.072,15,"GEP_41","No"
"AT2G17040",1.07966138324396,0.248,0.074,16,"DEGs","Yes"
"AT4G31920",0.271769146091442,0.279,0.0825,17,"DEGs","Yes"
"AT3G49120",0.573009624961452,0.3495,0.086,18,"DEGs","No"
"AT4G12390",0.55492844430786,0.239,0.0885,19,"DEGs","No"
"AT2G42610",2.22208952799478,0.751,0.1205,20,"DEGs","No"
"AT1G35720",1.64847605589271,0.712,0.1785,21,"DEGs","No"
"AT3G13190",0.73138661444208,0.693,0.1955,22,"DEGs","No"
"AT1G62480",2.88871655593878,0.7755,0.2645,23,"DEGs","No"
"AT4G29080",1.54374973188876,0.785,0.2995,24,"DEGs","No"
"AT5G02380",3.11782720207634,0.8075,0.388,25,"DEGs","No"
