"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT1G45201",2.89659496679478,0.384,0.019,1,"GEP_14 and DEGs","No"
"AT1G63030",0.841196625482647,0.173,0.0215,2,"DEGs","Yes"
"AT1G70830",2.45610790765612,0.184,0.027,3,"GEP_14","No"
"AT1G62975",0.584280591933767,0.309,0.036,4,"DEGs","Yes"
"AT5G64770",0.88624750173691,0.301,0.039,5,"GEP_14 and DEGs","No"
"AT4G25830",0.893133227042569,0.22,0.041,6,"GEP_14","No"
"AT3G09260",3.96760837675644,0.446,0.0475,7,"DEGs","No"
"AT1G75900",1.13767774174093,0.5035,0.0495,8,"DEGs","No"
"AT2G38750",1.55451830661544,0.6345,0.052,9,"DEGs","No"
"AT2G45050",0.589255883160997,0.3835,0.053,10,"DEGs","Yes"
"AT4G15760",0.727990318141375,0.498,0.064,11,"GEP_14 and DEGs","No"
"AT3G50890",0.527705573351009,0.445,0.0655,12,"DEGs","Yes"
"AT2G04570",1.09681893949314,0.527,0.066,13,"DEGs","No"
"AT3G08770",2.19573613237564,0.435,0.081,14,"GEP_14 and DEGs","No"
"AT1G75500",1.90935584453757,0.579,0.088,15,"GEP_14 and DEGs","No"
"AT3G16460",2.11506471755798,0.511,0.088,16,"DEGs","No"
"AT5G66800",0.929322637217091,0.527,0.089,17,"GEP_14 and DEGs","No"
"AT3G51600",1.25810344058884,0.258,0.093,18,"GEP_14 and DEGs","No"
"AT3G15950",2.41469945291942,0.6165,0.0945,19,"DEGs","No"
"AT5G22500",1.24665413077242,0.585,0.0945,20,"DEGs","No"
"AT1G78850",1.19993942582867,0.27,0.099,21,"GEP_14 and DEGs","No"
"AT2G22770",0.733922537753422,0.424,0.1105,22,"DEGs","Yes"
"AT1G05230",0.744726512289418,0.6585,0.1215,23,"DEGs","Yes"
"AT4G04890",1.16147056010822,0.818,0.137,24,"DEGs","Yes"
"AT3G28910",1.27620066605799,0.758,0.1405,25,"DEGs","Yes"
"AT4G21750",1.47198485478575,0.8795,0.1475,26,"DEGs","Yes"
"AT5G36910",3.85277507458074,0.9205,0.168,27,"DEGs","No"
"AT1G35720",1.67185108986182,0.8275,0.1705,28,"DEGs","No"
"AT1G54010",2.65126616862443,0.6645,0.181,29,"DEGs","No"
"AT1G13260",1.12841797506605,0.778,0.399,30,"DEGs","Yes"
